id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
15980,1490,2019,3342,745,BVB04,International Law,Droit international,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",21020985,,,21008087,,,21060383,,,,68,68,68,65,drr_resources,2019,0
15981,1496,2019,3340,748,BVB01,International Policy Coordination,Coordination des politiques internationales,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",37111131,,,37051617,,,36263445,,,,227,181,181,194,drr_resources,2019,0
15982,1894,2019,4406,947,BVB03,Multilateral Policy,Politiques multilatérales,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",471927920,,,471588593,,,472142650,,,,158,172,171,155,drr_resources,2019,0
15983,2034,2019,3355,1017,BVB17,Peace and Security Policy,Politique liée à la Paix et sécurité,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",86626089,,,87186260,,,86552539,,,,110,110,110,115,drr_resources,2019,0
15984,2440,2019,3347,1220,BVB09,Sub-Saharan Africa Policy & Diplomacy,Politique et diplomatie en Afrique subsaharienne,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",10198928,,,10199544,,,10125966,,,,93,93,93,92,drr_resources,2019,0
15985,2611,2019,3354,1312,BVB18,Inclusive Governance,Gouvernance inclusive,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",1971840,,,1965653,,,1947472,,,,19,19,19,16,drr_resources,2019,0
15986,2612,2019,3356,1313,BVB19,International Security Policy and Diplomacy,Politique de sécurité internationale et diplomatie,751,105,BVB00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",7362236,,,7337324,,,7268936,,,,54,54,54,54,drr_resources,2019,0
15987,144,2019,3362,72,BVC06,Americas Trade,Commerce dans les Amériques,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",39807919,,,39594071,,,39611979,,,,338,338,338,357,drr_resources,2019,0
15988,178,2019,3363,89,BVC07,Asia Pacific Trade,Commerce en Asie-Pacifique,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",39632649,,,39474482,,,39870775,,,,399,399,399,394,drr_resources,2019,0
15989,748,2019,3361,374,BVC05,"Europe, Arctic, Middle East and Maghreb Trade","Commerce en Europe, dans l'Arctique, au Moyen-Orient et au Maghreb",752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",32962151,,,32766147,,,33019321,,,,283,283,283,313,drr_resources,2019,0
15990,1476,2019,3359,738,BVC03,International Business Development,Développement du commerce international,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",96903245,,,83077666,,,81063243,,,,357,357,357,380,drr_resources,2019,0
15991,1486,2019,3360,743,BVC04,International Innovation and Investment,Innovation et investissement international,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",30736970,,,30343383,,,28493281,,,,71,71,71,96,drr_resources,2019,0
15992,2442,2019,3364,1221,BVC08,Sub-Saharan Africa Trade,Commerce en Afrique subsaharienne,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",7776991,,,7679475,,,7323113,,,,108,108,108,107,drr_resources,2019,0
15993,2500,2019,3358,1250,BVC02,Trade Controls,Réglementation commerciale,752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",7907092,,,6002121,,,6033616,,,,114,115,99,113,drr_resources,2019,0
15994,2504,2019,3357,1252,BVC01,"Trade Policy, Agreements, Negotiations and Disputes","Politiques et négociations commerciales, accords et différends",752,106,BVC00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",71413587,,,59381440,,,59330159,,,,281,282,281,278,drr_resources,2019,0
15995,140,2019,3374,70,BVD10,Americas International Assistance,Aide internationale dans les Amériques,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",305592272,,,306270430,,,306443321,,,,125,125,125,126,drr_resources,2019,0
15996,150,2019,4407,75,BVD06,Anti-Crime and Counter-Terrorism Capacity Building,Programmes visant à renforcer les capacités de lutte contre la criminalité et le terrorisme,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",40297774,,,40344597,,,40238944,,,,18,18,18,20,drr_resources,2019,0
15997,174,2019,3375,87,BVD11,Asia Pacific International Assistance,Aide internationale en Asie-Pacifique,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",285584648,,,285962752,,,286100208,,,,140,140,140,131,drr_resources,2019,0
15998,266,2019,3372,133,BVD08,Canada Fund for Local Initiatives,Fonds canadien d'initiatives locales,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",18644531,,,20918030,,,28494278,,,,3,3,3,4,drr_resources,2019,0
15999,744,2019,3373,372,BVD09,"Europe, Arctic, Middle East and Maghreb International Assistance","Aide internationale en Europe, dans l'Arctique, au Moyen-Orient et au Maghreb",753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",138550932,,,138650653,,,138457203,,,,89,89,89,89,drr_resources,2019,0
16000,964,2019,3377,482,BVD13,Grants and Contributions Policy and Operations,Politiques et opérations concernant les subventions et les contributions,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",13705394,,,13912372,,,13934210,,,,104,102,102,103,drr_resources,2019,0
16001,1108,2019,3366,554,BVD02,Humanitarian Assistance,Aide humanitaire,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",585927793,,,586149843,,,586131237,,,,21,21,21,20,drr_resources,2019,0
16002,1474,2019,3365,737,BVD01,International Assistance Operations,Opérations d'aide internationale,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",3192476,,,3177151,,,3431187,,,,35,35,35,36,drr_resources,2019,0
16003,1892,2019,3368,946,BVD04,Multilateral International Assistance,Aide internationale multilatérale,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",1112735638,,,1153326047,,,1043713740,,,,59,62,61,76,drr_resources,2019,0
16004,2016,2019,4405,1008,BVD03,Partnerships and Development Innovation,Partenariats et innovation dans le développement,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",381284606,,,318345988,,,404838012,,,,139,134,132,134,drr_resources,2019,0
16005,2036,2019,3369,1018,BVD05,Peace and Stabilization Operations,Stabilisation et opérations de paix,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",232293131,,,228746168,,,171374902,,,,76,76,76,84,drr_resources,2019,0
16006,2438,2019,3376,1219,BVD12,Sub-Saharan Africa International Assistance,Aide internationale en Afrique subsaharienne,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",731689953,,,766475437,,,766708593,,,,253,253,253,247,drr_resources,2019,0
16007,2560,2019,3371,1280,BVD07,Weapons Threat Reduction,Réduction des menaces d'armes,753,107,BVD00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",71425112,,,71736800,,,71838024,,,,26,26,26,27,drr_resources,2019,0
16008,536,2019,3378,268,BVE01,Consular Assistance and Administrative Services for Canadians,Aide consulaire et les services administratifs aux Canadiens,754,108,BVE00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",41195575,,,41001707,,,41606925,,,,367,368,361,358,drr_resources,2019,0
16009,696,2019,3379,348,BVE02,Emergency Preparedness and Response,Préparation et intervention en cas d'urgence,754,108,BVE00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",9802733,,,9761632,,,9599935,,,,44,46,46,40,drr_resources,2019,0
16010,358,2019,3382,179,BVF03,Client Relations and Mission Operations,Relations avec les clients et opérations des missions,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",270044430,,,271437672,,,260283920,,,,3644,3661,3661,3658,drr_resources,2019,0
16011,916,2019,3381,458,BVF02,Foreign Service Directives,Directives sur le service extérieur,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",172759659,,,172205904,,,173129406,,,,38,39,38,38,drr_resources,2019,0
16012,1648,2019,3383,824,BVF04,Locally Engaged Staff Services,Services aux employés recrutés sur place,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",74572858,,,56458372,,,56243341,,,,48,47,47,40,drr_resources,2019,0
16013,1874,2019,3387,937,BVF08,Mission Network IM/IT,Gestion de l'information et technologie de l'information du réseau des missions,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",71571570,,,70197368,,,68757909,,,,237,233,233,252,drr_resources,2019,0
16014,1876,2019,3386,938,BVF07,Mission Readiness and Security,Préparation et sécurité de la mission,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",50851198,,,48200652,,,52124887,,,,145,149,149,140,drr_resources,2019,0
16015,2070,2019,3380,1035,BVF01,Platform Corporate Services,Services ministériels au niveau de la plateforme,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",15229628,,,15205925,,,14414055,,,,110,110,110,109,drr_resources,2019,0
16016,2220,2019,3384,1110,BVF05,Real Property Planning and Stewardship,Planification et intendance des biens immobiliers,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",336736858,,,321670260,,,314196488,,,,94,94,94,87,drr_resources,2019,0
16017,2222,2019,3385,1111,BVF06,"Real Property Project Delivery, Professional and Technical Services",Services professionnels et techniques pour l'exécution des projets de biens immobiliers,755,109,BVF00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",40084376,,,40842663,,,44277412,,,,158,158,158,158,drr_resources,2019,0
16018,38,2019,3397,19,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",3095201,,,2871010,,,3085040,,,,35,35,35,55,drr_resources,2019,0
16019,426,2019,3389,213,ISS02,Communications Services,Services de communication,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",24308137,,,23505769,,,23004764,,,,222,222,222,211,drr_resources,2019,0
16020,834,2019,3392,417,ISS05,Financial Management Services,Services de gestion financière,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",33161931,,,31390147,,,28931845,,,,268,267,266,421,drr_resources,2019,0
16021,1056,2019,3391,528,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",63881713,,,63172261,,,63047990,,,,490,489,489,459,drr_resources,2019,0
16022,1178,2019,3393,589,ISS06,Information Management Services,Services de gestion de l'information,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",10017626,,,10211553,,,10110518,,,,57,57,56,57,drr_resources,2019,0
16023,1248,2019,3394,624,ISS07,Information Technology Services,Services de la technologie de l'information,756,110,ISS00,462,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",20701980,,,20991633,,,20989086,,,,124,122,122,130,drr_resources,2019,0
